# Quantities related to the AGNs activated at the output redshift zout =  0.00000
# (1)igal (2)flag_burst[1:burst,0:normal] (3)flag_di[1:DI,0:normal] (4)flag_merger[1:merger,0:normal] (5)morphology[1:S,2:S0,3:E] (6)flag_c (7,8)Mstard,Mstarb[Msun] (9,10)Mcoold,Mcoolb[Msun] (11)Mbh[Msun] (12,13)MZcd,MZcb[Msun] (14)Mhalo[Msun] (15,16)Vbulge,Vdisk[km/s] (17,18)rbulge,rdisk[kpc/h] (19,20)mag,mag_d (21,22) SFR, averaged SFR in past 10 Myr [Msun/yr] (23)Lbol[10^12 Lsun] at output time (24)Lbol[10^12 Lsun] of peak (25)Delta Macc [M_sun] (26)Mcold[Msun] at tstart (27)MZcold[Msun] at tstart (28)t_ad[Gyr] (29)t_gal[Gyr] (30)dMbhrem[10^14 Msun] (31,32)merging mass ratio (av/max) (33-36)Lx(2-10keV)[erg/s],Lbol[erg/s],mdot,lambda_edd
# BC03 SSP is used
# starburst ---  IMF: Chabrier from 0.1 to 100 Msun
# quiescent ---  IMF: Chabrier from 0.1 to 100 Msun
      7296 0 0 0 1 1  0.70407E+10  0.79938E+11   274.73      0.10000E-05  0.54775E+09   106.82      0.10000E-05  0.15158E+14   177.53       130.26       7.8389       7.3263      -19.574      -19.574      0.70660E-06  0.46109E-06  0.33255E-02  0.12095E-01  0.30430E+08  0.18234E+09  0.86337E+07   3.6461      0.60327E-01  0.28700E-06  0.92591E-01  0.60821E-01  0.11557E+43  0.12724E+44  0.18861E-02  0.18857E-03
      7373 0 0 0 2 1  0.63927E+11  0.55590E+11  0.58930E+09  0.10000E-05  0.41345E+09  0.11747E+09  0.10000E-05  0.14388E+14   188.62       247.71       5.1517       60.751      -20.015      -19.749      0.52308      0.47759      0.38610E-03  0.16679E-01  0.26430E+08  0.40324E+09  0.50759E+07   2.3008      0.28182E-01  0.25053E-06  0.14428E-01  0.14428E-01  0.17749E+42  0.14772E+43  0.28670E-03  0.28669E-04
      8013 0 0 0 3 0  0.41826E+11  0.10187E+11  0.20951E+11  0.10000E-05  0.12704E+09  0.69888E+09  0.10000E-05  0.11281E+13   84.532       146.97       4.8566       87.728      -20.512      -19.331       4.0838       3.9422      0.49982E-03  0.30708E-02  0.82667E+07   5791.2       82.973       3.9097      0.49405E-01  0.75229E-07  0.83518E-03  0.83518E-03  0.22341E+42  0.19123E+43  0.12140E-02  0.12138E-03
      8047 0 0 0 1 1  0.21703E+11  0.24699E+12  0.75328E+09  0.10000E-05  0.10142E+10  0.12987E+09  0.10000E-05  0.94174E+13   235.31       292.98       14.054       44.359      -21.185      -21.049       1.3130       1.1189      0.58366E-03   2.8531      0.15743E+09  0.45168E+10  0.28569E+09  0.29964E-01  0.80108E-01  0.43175E-07  0.17826      0.17826      0.25633E+42  0.22331E+43  0.17568E-03  0.17568E-04
      8244 1 0 1 1 1  0.87112E+10  0.29598E+12  0.19119E+10  0.10000E-05  0.10993E+10  0.30162E+09  0.10000E-05  0.81715E+13   263.44       318.96       13.065       110.64      -21.083      -21.011       1.4029       1.3015      0.16489       3.6263      0.17371E+09  0.12078E+07   29630.      0.26489E-01  0.68026E-01  0.74591E-07  0.51312E-02  0.51312E-02  0.27526E+44  0.63089E+45  0.46302E-01  0.46102E-02
      8285 0 0 0 3 1  0.87765E+11  0.74219E+11  0.67863E+11  0.10000E-05  0.62334E+09  0.21430E+10  0.10000E-05  0.81292E+13   159.21       228.95       9.4126       106.29      -22.359      -21.008       28.505       27.213      0.33696E-02  0.15311E-01  0.34944E+08   37998.       393.78       3.3018      0.63948E-01  0.34571E-06  0.28057E-02  0.28057E-02  0.11686E+43  0.12892E+44  0.16727E-02  0.16724E-03
      8347 1 0 1 1 1  0.50835E+11  0.18156E+12  0.62055E+09  0.10000E-05  0.10432E+10  0.13663E+09  0.10000E-05  0.80894E+13   198.76       238.34       14.488       34.375      -20.956      -20.684       1.2604      0.82950      0.23254E-01  0.23768E-01  0.54946E+08  0.76807E+08  0.16926E+07   3.3289      0.91918E-01  0.53758E-06  0.11034E-01  0.12898E-01  0.57907E+43  0.88972E+44  0.71792E-02  0.71741E-03
      8448 0 0 0 3 1  0.86409E+11  0.13761E+12  0.72665E+11  0.10000E-05  0.10032E+10  0.20709E+10  0.10000E-05  0.77841E+13   205.06       264.79       10.440       125.96      -22.531      -21.110       33.560       31.989      0.75797E-02  0.14073E-01  0.48212E+08  0.77139E+09  0.26674E+08   4.9782      0.60819E-01  0.46558E-06  0.47656E-01  0.25965E-01  0.23069E+43  0.29000E+44  0.23686E-02  0.23680E-03
      8720 1 0 1 1 1  0.19059E+11  0.17227E+12  0.91975E-02  0.10000E-05  0.14696E+10  0.91975E-02  0.10000E-05  0.75206E+13   227.99       213.13       10.258       6.5851      -20.363      -20.363      0.32174E-01  0.52537E-10  0.24024E-01  0.25367E-01  0.70883E+08  0.78094E+07  0.17136E+06   4.0541      0.59997E-01  0.67128E-06  0.60452E-02  0.93515E-02  0.59457E+43  0.91918E+44  0.52316E-02  0.52289E-03
      8935 1 0 1 3 1  0.11333E+12  0.24916E+12  0.39079E+11  0.10000E-05  0.10865E+10  0.22505E+10  0.10000E-05  0.68135E+13   206.01       311.91       18.574       101.54      -22.544      -21.089       30.193       28.002      0.86081E-02  0.87888E-02  0.46589E+08   3374.2       170.76       7.6984      0.10481      0.45631E-06  0.60252E-03  0.60252E-03  0.25638E+43  0.32935E+44  0.25250E-02  0.25244E-03
      9048 1 0 1 3 1  0.13391E+12  0.12290E+12  0.87887E+11  0.10000E-05  0.37210E+09  0.25768E+10  0.10000E-05  0.65787E+13   168.19       231.85       14.732       118.54      -22.513      -21.220       36.665       32.335      0.10073E-01  0.10720E-01  0.22634E+08  0.84331E+09  0.29741E+08   3.0399      0.83725E-01  0.21267E-06  0.24993E-01  0.24993E-01  0.29199E+43  0.38540E+44  0.87722E-02  0.87646E-03
      9121 0 0 0 3 1  0.48848E+11  0.24831E+12  0.39229E+11  0.10000E-05  0.12961E+10  0.67432E+09  0.10000E-05  0.64099E+13   224.76       264.45       15.438       119.42      -22.145      -21.575       19.102       18.162      0.47212E-01  0.67825E-01  0.78635E+08  0.25026E+10  0.11915E+09   1.6466      0.82846E-01  0.68403E-06  0.58438E-01  0.58438E-01  0.10243E+44  0.18063E+45  0.11623E-01  0.11609E-02
      9243 1 0 1 3 0  0.42383E+11  0.56092E+11  0.34999E+11  0.10000E-05  0.13463E+09  0.13398E+10  0.10000E-05  0.16707E+13   120.95       157.62       11.889       60.798      -21.552      -20.419       11.898       11.275      0.27969E-02  0.66918      0.31101E+08  0.68509E+09  0.66351E+07  0.12065E-01  0.87096E-01  0.11962E-08  0.17187E-01  0.17187E-01  0.99774E+42  0.10701E+44  0.63512E-02  0.63473E-03
      9508 0 0 0 3 0  0.55009E+11  0.16399E+11  0.50723E+10  0.10000E-05  0.16822E+09  0.42223E+09  0.10000E-05  0.12517E+13   96.098       169.90       5.9131       63.933      -20.090      -18.898       1.9239       1.8228      0.67330E-03  0.10392E-02  0.81924E+07   888.76       33.330       11.509      0.54292E-01  0.78654E-07  0.22505E-03  0.22505E-03  0.29080E+42  0.25760E+43  0.12617E-02  0.12616E-03
      9548 0 0 0 2 1  0.18387E+11  0.12658E+12  0.11005E+11  0.10000E-05  0.61177E+09  0.68154E+08  0.10000E-05  0.56245E+13   200.17       270.60       9.6759       116.07      -20.836      -20.797       5.7536       5.4530      0.30392E-02  0.39646E-02  0.26545E+08  0.36056E+08  0.55670E+06   9.7641      0.63773E-01  0.25816E-06  0.90974E-02  0.90974E-02  0.10707E+43  0.11628E+44  0.15689E-02  0.15687E-03
      9781 0 0 0 3 1  0.22251E+12  0.72733E+11  0.25923E+11  0.10000E-05  0.41149E+09  0.22633E+10  0.10000E-05  0.51945E+13   147.79       249.18       10.999       89.223      -22.000      -19.962       15.388       14.460      0.39414E-02  0.12291E-01  0.24946E+08  0.14825E+07   24243.       2.9270      0.72140E-01  0.21438E-06  0.19065E-02  0.19065E-02  0.13342E+43  0.15080E+44  0.29841E-02  0.29832E-03
      9848 0 0 0 3 0  0.72337E+11  0.53377E+11  0.30084E+11  0.10000E-05  0.46423E+09  0.14136E+10  0.10000E-05  0.21619E+13   132.53       191.26       9.4792       88.653      -21.445      -20.364       10.548       10.093      0.25805E-01  0.10236      0.41050E+08   115.76       4.3729      0.54903      0.58944E-01  0.19706E-06  0.77549E-04  0.77549E-04  0.63002E+43  0.98729E+44  0.17382E-01  0.17353E-02
      9877 0 0 0 3 1  0.11226E+12  0.87406E+11  0.51029E+10  0.10000E-05  0.37544E+09  0.64246E+09  0.10000E-05  0.50180E+13   199.34       237.14       7.5336       70.947      -20.927      -20.248       3.5160       3.2682      0.47963E-02  0.88887E-02  0.21932E+08  0.69691E+09  0.51740E+08   3.5891      0.35928E-01  0.19042E-06  0.77444E-01  0.77444E-01  0.15739E+43  0.18350E+44  0.40283E-02  0.40267E-03
      9935 0 0 0 3 1  0.79772E+11  0.74845E+11  0.16889E+11  0.10000E-05  0.70241E+09  0.11741E+10  0.10000E-05  0.47231E+13   179.52       232.28       7.4768       87.736      -21.410      -20.259       8.9152       8.4187      0.24885E-02  0.53843E-02  0.31056E+08  0.73426E+09  0.11847E+08   8.4161      0.46052E-01  0.30510E-06  0.23250E-01  0.23250E-01  0.90324E+42  0.95212E+43  0.11046E-02  0.11045E-03
      9985 1 0 1 3 1  0.16463E+12  0.38909E+11  0.50960E+11  0.10000E-05  0.10156E+09  0.20930E+10  0.10000E-05  0.46739E+13   148.97       258.86       5.8889       100.08      -22.320      -20.624       28.778       27.141      0.71901E-03  0.73795E-03  0.53569E+07  0.15687E+06   5626.2       10.604      0.38106E-01  0.52194E-07  0.15616E-02  0.15616E-02  0.30812E+42  0.27509E+43  0.22787E-02  0.22782E-03
     10146 1 0 1 3 1  0.57483E+11  0.96800E+11  0.38131E+11  0.10000E-05  0.48591E+09  0.85525E+09  0.10000E-05  0.42025E+13   150.27       225.45       13.883       86.945      -21.910      -20.505       19.475       18.146      0.49414E-02  0.51711E-02  0.23754E+08  0.10016E+09  0.14861E+07   6.6653      0.10009      0.22699E-06  0.16845E-01  0.16845E-01  0.16138E+43  0.18906E+44  0.32574E-02  0.32563E-03
     10196 0 0 0 3 1  0.14799E+12  0.26978E+11  0.69165E+11  0.10000E-05  0.22653E+09  0.27887E+10  0.10000E-05  0.41242E+13   126.53       210.27       5.8383       103.39      -22.240      -20.633       25.218       24.168      0.34239E-02  0.38428E-02  0.13024E+08  0.21279E+08  0.23247E+06   4.9363      0.40105E-01  0.12524E-06  0.35222E-02  0.35222E-02  0.11846E+43  0.13100E+44  0.48669E-02  0.48645E-03
     10248 0 0 0 1 1  0.25965E+11  0.16297E+12  0.90903E+10  0.10000E-05  0.66115E+09  0.76754E+09  0.10000E-05  0.39761E+13   193.68       188.47       13.519       40.580      -21.603      -21.163       7.1084       6.4610      0.26064E-03   5.4341      0.21367E+09  0.73486E+10  0.49775E+09  0.90934E-03  0.86321E-01  0.15254E-06  0.41951      0.41951      0.12467E+42  0.99721E+42  0.12034E-03  0.12034E-04
     10304 1 0 1 1 1  0.29424E+11  0.15996E+12  0.79165E+10  0.10000E-05  0.98973E+09  0.72396E+09  0.10000E-05  0.37905E+13   204.37       200.55       11.962       46.435      -21.754      -21.362       23.168       5.5918      0.68537E-01   3.3857      0.16173E+09  0.43552E+10  0.12038E+09  0.23874E-01  0.72023E-01  0.30793E-07  0.92871E-01  0.92871E-01  0.13785E+44  0.26222E+45  0.21248E-01  0.21204E-02
     10364 0 0 0 3 1  0.90932E+11  0.34920E+11  0.13781E+11  0.10000E-05  0.27733E+09  0.94517E+09  0.10000E-05  0.37449E+13   136.08       208.49       6.4914       83.774      -21.010      -20.194       6.1427       5.8321      0.22868E-02  0.28111E-02  0.14158E+08   52991.       2619.8       7.3461      0.44144E-01  0.13298E-06  0.15208E-02  0.15208E-02  0.84034E+42  0.87494E+43  0.26281E-02  0.26274E-03
     10380 0 0 0 3 1  0.12886E+12  0.48427E+11  0.57691E+11  0.10000E-05  0.31094E+09  0.22865E+10  0.10000E-05  0.35454E+13   131.86       194.57       9.6227       97.463      -21.993      -20.332       19.022       18.259      0.21141E-02  0.24626E-02  0.14976E+08  0.40416E+09  0.73140E+07   8.8664      0.61069E-01  0.14482E-06  0.12163E-01  0.12163E-01  0.78574E+42  0.80887E+43  0.21654E-02  0.21650E-03
     10501 0 0 0 3 1  0.16621E+12  0.41572E+11  0.47060E+11  0.10000E-05  0.44051E+09  0.23879E+10  0.10000E-05  0.32939E+13   116.49       222.32       10.029       89.406      -22.124      -20.559       22.349       21.195      0.62474E-02  0.79207E-02  0.24062E+08   1162.0       48.807       4.3967      0.83858E-01  0.20663E-06  0.13735E-03  0.13735E-03  0.19638E+43  0.23902E+44  0.45260E-02  0.45240E-03
     10525 0 0 0 3 1  0.11362E+12  0.46787E+11  0.20201E+11  0.10000E-05  0.36266E+09  0.13993E+10  0.10000E-05  0.32528E+13   141.92       214.78       7.8671       88.716      -21.390      -19.832       9.0121       8.5646      0.26107E-02  0.91549E-02  0.21525E+08  0.21512E+07   39352.       3.4102      0.50727E-01  0.19676E-06  0.91593E-02  0.34024E-02  0.94091E+42  0.99887E+43  0.22367E-02  0.22362E-03
     10614 0 0 0 3 1  0.12133E+12  0.14971E+11  0.35685E+11  0.10000E-05  0.67887E+08  0.16640E+10  0.10000E-05  0.29958E+13   112.37       196.18       4.0123       94.891      -21.563      -19.812       12.306       11.794      0.54779E-03  0.13027E-02  0.44804E+07  0.34020E+06   9172.0       5.0140      0.32024E-01  0.41771E-07  0.25785E-02  0.25785E-02  0.24234E+42  0.20959E+43  0.25373E-02  0.25366E-03
     10656 0 0 0 3 1  0.56576E+11  0.35274E+11  0.11332E+11  0.10000E-05  0.46030E+09  0.77674E+09  0.10000E-05  0.28868E+13   137.48       203.22       6.3576       101.94      -20.617      -19.851       3.8984       3.7411      0.54426E-02  0.10504E-01  0.26186E+08  0.17879E+06   7411.6       3.6213      0.44737E-01  0.25713E-06  0.50126E-02  0.27271E-02  0.17500E+43  0.20823E+44  0.37213E-02  0.37199E-03
     10709 1 0 1 2 1  0.63618E+11  0.10191E+12  0.34790E+11  0.10000E-05  0.53052E+09  0.12407E+10  0.10000E-05  0.28305E+13   178.98       185.72       10.901       57.242      -22.364      -21.711       81.109       17.041      0.12142E-02   8.0784      0.47666E+09  0.16758E+11  0.50771E+09  0.22219E-07  0.55402E-01  0.26650E-09  0.28695      0.28695      0.48710E+42  0.46456E+43  0.69872E-03  0.69867E-04
     10800 0 0 0 3 1  0.79262E+11  0.21234E+11  0.47185E+11  0.10000E-05  0.70997E+08  0.14994E+10  0.10000E-05  0.26847E+13   126.03       184.34       4.7008       116.36      -21.461      -20.588       11.526       11.161      0.11966E-02  0.45778E-02  0.58829E+07  0.68289E+08  0.16537E+07   1.8600      0.30446E-01  0.53187E-07  0.16612E-01  0.16612E-01  0.48094E+42  0.45781E+43  0.52611E-02  0.52583E-03
     10857 0 0 0 3 1  0.56974E+11  0.17707E+11  0.13113E+11  0.10000E-05  0.98002E+08  0.66543E+09  0.10000E-05  0.26107E+13   84.352       189.42       7.9058       74.770      -20.742      -19.973       5.3836       5.1120      0.94588E-03  0.11145E-02  0.56566E+07   2429.1       81.042       7.3714      0.98823E-01  0.55369E-07  0.35221E-03  0.35221E-03  0.39187E+42  0.36189E+43  0.31012E-02  0.31003E-03
     10864 0 0 0 3 1  0.69906E+11  0.49685E+11  0.30815E+11  0.10000E-05  0.31172E+09  0.88525E+09  0.10000E-05  0.26048E+13   156.55       221.08       6.8462       89.091      -21.627      -19.720       14.525       13.778      0.27778E-02  0.31500E-02  0.15731E+08   69885.       1383.0       7.2858      0.40800E-01  0.14609E-06  0.19603E-02  0.19603E-02  0.99194E+42  0.10628E+44  0.28476E-02  0.28468E-03
     10969 0 0 0 3 1  0.10703E+12  0.30356E+11  0.30827E+11  0.10000E-05  0.16088E+09  0.13813E+10  0.10000E-05  0.24842E+13   124.58       204.63       6.7305       89.673      -21.543      -20.368       12.318       11.748      0.75550E-03  0.14099      0.20598E+08  0.79038E+09  0.16516E+08  0.18161      0.47175E-01  0.17192E-06  0.28471E-01  0.28070E-01  0.32183E+42  0.28905E+43  0.14347E-02  0.14345E-03
     10983 0 0 0 3 1  0.37049E+11  0.63238E+10  0.40675E+11  0.10000E-05  0.10493E+09  0.87784E+09  0.10000E-05  0.24830E+13   74.046       140.44       4.0013       83.841      -20.915      -19.359       7.5030       7.2359      0.52560E-03  0.19841E-02  0.66287E+07   17504.       429.29       4.8611      0.47104E-01  0.64567E-07  0.31316E-02  0.23475E-02  0.23361E+42  0.20109E+43  0.15567E-02  0.15565E-03
     10989 1 0 1 3 0  0.31594E+11  0.68276E+10  0.14956E+11  0.10000E-05  0.42175E+08  0.55821E+09  0.10000E-05  0.81482E+12   60.445       136.21       5.5989       76.810      -20.196      -18.613       2.7839       2.6775      0.27070E-03  0.27886E-03  0.23778E+07   13773.       480.14       12.438      0.76274E-01  0.23083E-07  0.93596E-03  0.93596E-03  0.12900E+42  0.10357E+43  0.20731E-02  0.20727E-03
     11009 0 0 0 3 1  0.82350E+11  0.37705E+11  0.37162E+11  0.10000E-05  0.10381E+09  0.13065E+10  0.10000E-05  0.23937E+13   136.39       179.87       6.9709       86.002      -21.430      -19.664       11.779       11.289      0.49668E-03  0.87265E-03  0.56164E+07  0.24995E+09  0.13289E+07   9.3959      0.42554E-01  0.54462E-07  0.49132E-02  0.49132E-02  0.22217E+42  0.19003E+43  0.15086E-02  0.15084E-03
     11025 0 0 0 3 0  0.19193E+11  0.30129E+10  0.14441E+11  0.10000E-05  0.25690E+08  0.35624E+09  0.10000E-05  0.70101E+12   71.928       126.23       2.1727       79.218      -19.866      -19.052       2.1587       2.0801      0.35141E-03  0.11183E-02  0.21728E+07  0.45179E+08  0.28732E+06   2.8297      0.19143E-01  0.19124E-07  0.11609E-01  0.11609E-01  0.16314E+42  0.13445E+43  0.42912E-02  0.42894E-03
     11050 0 0 0 3 1  0.10821E+12  0.19690E+11  0.41205E+11  0.10000E-05  0.16019E+09  0.15445E+10  0.10000E-05  0.23559E+13   104.56       190.19       6.0288       97.648      -21.554      -20.291       12.911       12.407      0.13765E-02  0.17203E-02  0.87221E+07   65439.       2069.9       7.3905      0.52350E-01  0.80500E-07  0.11756E-02  0.11756E-02  0.54305E+42  0.52665E+43  0.27432E-02  0.27424E-03
     11061 1 0 1 3 1  0.11472E+12  0.46508E+11  0.84789E+10  0.10000E-05  0.36840E+09  0.83235E+09  0.10000E-05  0.23475E+13   110.38       212.81       12.214       75.977      -20.900      -20.494       4.3687       4.1192      0.29402E-02  0.30034E-02  0.17566E+08   520.85       48.664       8.4942      0.11553      0.17197E-06  0.20571E-03  0.20571E-03  0.10410E+43  0.11249E+44  0.25562E-02  0.25555E-03
     11157 0 0 0 3 1  0.94892E+11  0.73182E+11  0.28833E+11  0.10000E-05  0.35352E+09  0.13772E+10  0.10000E-05  0.22404E+13   139.59       188.89       12.290       94.621      -21.355      -20.473       9.1844       8.8183      0.15464E-02  0.24184E-02  0.16350E+08  0.15001E+09  0.13379E+07   9.8491      0.81441E-01  0.15675E-06  0.44001E-02  0.44001E-02  0.60052E+42  0.59165E+43  0.13761E-02  0.13760E-03
     11167 0 0 0 3 1  0.10971E+12  0.37261E+11  0.14257E+11  0.10000E-05  0.28231E+09  0.95925E+09  0.10000E-05  0.22356E+13   89.133       206.13       14.698       69.447      -21.213      -19.834       7.5701       7.1164      0.18175E-02  0.18924E-02  0.13305E+08   1044.4       56.007       10.188      0.17879      0.13257E-06  0.35430E-03  0.13258E-03  0.69014E+42  0.69537E+43  0.20588E-02  0.20583E-03
     11189 1 0 1 3 1  0.10298E+12  0.23057E+11  0.31676E+11  0.10000E-05  0.87049E+08  0.12834E+10  0.10000E-05  0.22304E+13   113.09       194.88       6.0521       93.365      -21.379      -20.507       10.950       10.491      0.10451E-02  0.10537E-02  0.51419E+07   75291.       2806.8       7.1141      0.48243E-01  0.51000E-07  0.13649E-02  0.13649E-02  0.42751E+42  0.39985E+43  0.38943E-02  0.38928E-03
     11329 0 0 0 3 1  0.52537E+11  0.79223E+10  0.49300E+11  0.10000E-05  0.85921E+08  0.12114E+10  0.10000E-05  0.20804E+13   106.81       151.74       2.6858       117.52      -20.995      -19.893       7.6792       7.4759      0.10524E-02  0.52768E-02  0.69194E+07  0.29963E+09  0.29071E+07   1.9060      0.17380E-01  0.63524E-07  0.11586E-01  0.11586E-01  0.43010E+42  0.40263E+43  0.38042E-02  0.38028E-03
     11535 1 0 1 3 1  0.62609E+11  0.49170E+11  0.25822E+11  0.10000E-05  0.85362E+08  0.11242E+10  0.10000E-05  0.18350E+13   104.39       179.31       14.526       85.428      -21.174      -20.467       8.1745       7.8336      0.67791E-03  0.69194E-03  0.46812E+07   4394.4       178.31       9.8230      0.13755      0.45863E-07  0.52799E-03  0.52799E-03  0.29255E+42  0.25937E+43  0.25625E-02  0.25618E-03
     11620 0 0 0 3 1  0.75143E+11  0.18506E+11  0.22297E+11  0.10000E-05  0.14573E+09  0.99298E+09  0.10000E-05  0.17082E+13   99.388       183.49       6.2830       82.782      -21.087      -19.294       7.6754       7.3371      0.78327E-03  0.82080E-03  0.70687E+07   20728.       514.01       12.574      0.55805E-01  0.69511E-07  0.66869E-03  0.66869E-03  0.33220E+42  0.29968E+43  0.17206E-02  0.17203E-03
     11643 0 0 0 3 1  0.40882E+11  0.76957E+10  0.41177E+11  0.10000E-05  0.11529E+09  0.93755E+09  0.10000E-05  0.16862E+13   84.454       145.34       3.8116       83.173      -21.038      -19.973       8.3092       8.0061      0.11113E-02  0.29089E-02  0.76291E+07  0.22011E+06   4141.4       3.8162      0.35571E-01  0.71993E-07  0.39431E-02  0.39431E-02  0.45101E+42  0.42519E+43  0.30209E-02  0.30200E-03
     11766 0 0 0 3 1  0.44812E+11  0.20189E+11  0.34255E+11  0.10000E-05  0.17277E+09  0.10862E+10  0.10000E-05  0.15879E+13   115.21       169.17       5.4821       87.171      -21.251      -19.980       9.3473       8.9855      0.14353E-02  0.15389E-02  0.90058E+07  0.57812E+09  0.69328E+07   8.5439      0.37408E-01  0.87786E-07  0.22620E-01  0.22620E-01  0.56305E+42  0.54913E+43  0.26661E-02  0.26654E-03
     11779 1 0 1 3 1  0.85033E+11  0.10832E+11  0.31670E+11  0.10000E-05  0.95607E+08  0.11667E+10  0.10000E-05  0.15821E+13   103.06       168.61       3.5326       87.221      -21.168      -19.080       8.5659       8.2253      0.37332E-02  0.42633E-02  0.71803E+07  0.70824E+07  0.10535E+06   2.4460      0.28181E-01  0.62863E-07  0.59146E-02  0.59146E-02  0.12744E+43  0.14283E+44  0.12774E-01  0.12758E-02
     11823 0 0 0 3 1  0.55460E+11  0.17886E+11  0.34152E+11  0.10000E-05  0.35483E+08  0.87489E+09  0.10000E-05  0.15401E+13   71.798       163.36       11.081       66.956      -21.154      -18.999       11.374       10.818      0.29533E-03  0.30770E-03  0.21447E+07   3448.7       173.47       10.111      0.15670      0.21362E-07  0.46394E-03  0.46394E-03  0.13954E+42  0.11299E+43  0.26978E-02  0.26971E-03
     11853 1 0 1 2 1  0.36760E+11  0.26651E+11  0.25615E+11  0.10000E-05  0.20987E+09  0.79262E+09  0.10000E-05  0.15314E+13   130.24       158.83       6.4089       72.650      -21.550      -20.987       29.784       6.9949      0.24205E-03   3.8001      0.18829E+09  0.82526E+10  0.37550E+08  0.37116E-07  0.35380E-01  0.33925E-10  0.12065      0.12065      0.11659E+42  0.92607E+42  0.35207E-03  0.35206E-04
     11934 0 0 0 3 1  0.66015E+11  0.89604E+10  0.31925E+11  0.10000E-05  0.20268E+08  0.11558E+10  0.10000E-05  0.13813E+13   105.06       166.36       2.8869       86.575      -21.142      -18.916       8.4365       8.1127      0.28369E-03  0.25222E-02  0.21351E+07  0.17261E+09  0.19038E+07   1.2218      0.21874E-01  0.15838E-07  0.13248E-01  0.13248E-01  0.13458E+42  0.10854E+43  0.43255E-02  0.43236E-03
     11989 1 0 1 2 1  0.22287E+11  0.30952E+11  0.52157E+11  0.10000E-05  0.12066E+09  0.90295E+09  0.10000E-05  0.13328E+13   113.54       133.04       9.3162       107.99      -21.262      -20.538       17.394       6.2817      0.44696E-02   2.5566      0.82812E+08  0.49056E+10  0.89469E+08  0.70911E-05  0.54112E-01  0.95938E-09  0.11681      0.11681      0.14833E+43  0.17101E+44  0.11329E-01  0.11317E-02
     12055 0 0 0 3 1  0.30961E+11  0.10800E+11  0.37184E+11  0.10000E-05  0.45890E+08  0.80571E+09  0.10000E-05  0.12581E+13   88.028       140.01       5.0290       102.67      -20.733      -19.949       5.4943       5.3347      0.28739E-03  0.33126E-03  0.26093E+07  0.88276E+08  0.41201E+06   11.507      0.40547E-01  0.24816E-07  0.63884E-02  0.63884E-02  0.13616E+42  0.10995E+43  0.20112E-02  0.20108E-03
     12122 0 0 0 3 1  0.30033E+11  0.88179E+10  0.39390E+11  0.10000E-05  0.37680E+08  0.73661E+09  0.10000E-05  0.11860E+13   87.536       139.22       4.3967       84.853      -20.756      -19.827       7.0211       6.7747      0.44289E-03  0.49005E-03  0.24439E+07  0.27907E+09  0.22210E+07   7.2801      0.31676E-01  0.23262E-07  0.21217E-01  0.20715E-01  0.20062E+42  0.16945E+43  0.38127E-02  0.38113E-03
     12295 0 0 0 3 1  0.32431E+11  0.90293E+10  0.22773E+11  0.10000E-05  0.90234E+08  0.63477E+09  0.10000E-05  0.99848E+12   103.58       143.24       3.1870       80.894      -20.546      -18.777       4.5488       4.3799      0.74938E-03  0.32229E-02  0.65300E+07  0.49399E+09  0.47691E+07   2.9509      0.20944E-01  0.58684E-07  0.21234E-01  0.21234E-01  0.31953E+42  0.28671E+43  0.25791E-02  0.25784E-03
     12322 0 0 0 3 1  0.35078E+11  0.39042E+10  0.16084E+11  0.10000E-05  0.16817E+08  0.51031E+09  0.10000E-05  0.96162E+12   75.969       151.74       2.2849       71.917      -20.395      -19.803       4.1671       3.9878      0.38503E-03  0.16843E-02  0.17310E+07   16237.       419.82       1.4854      0.24976E-01  0.12411E-07  0.93566E-03  0.93566E-03  0.17705E+42  0.14731E+43  0.71619E-02  0.71568E-03
     12346 0 0 0 3 1  0.31005E+11  0.11095E+11  0.17581E+11  0.10000E-05  0.25709E+08  0.58935E+09  0.10000E-05  0.94125E+12   74.739       137.30       6.7124       83.449      -20.243      -19.295       3.0596       2.9515      0.36184E-03  0.40469E-03  0.17947E+07  0.33095E+06   1260.1       6.4468      0.73946E-01  0.17010E-07  0.14734E-02  0.11964E-02  0.16748E+42  0.13844E+43  0.45844E-02  0.45823E-03
     12563 0 0 0 3 1  0.21972E+11  0.35031E+10  0.22695E+11  0.10000E-05  0.23060E+08  0.46128E+09  0.10000E-05  0.81062E+12   83.233       124.47       2.0040       96.925      -20.035      -19.156       2.6548       2.5757      0.25410E-03  0.35150E-02  0.24918E+07  0.34684E+09  0.14602E+07   1.0235      0.16146E-01  0.17161E-07  0.15676E-01  0.15676E-01  0.12183E+42  0.97218E+42  0.33911E-02  0.33899E-03
     12577 0 0 0 3 1  0.13469E+11  0.10035E+11  0.17244E+11  0.10000E-05  0.14054E+08  0.37281E+09  0.10000E-05  0.80027E+12   87.567       116.29       4.8889       93.618      -19.734      -19.185       1.7560       1.7019      0.34399E-03  0.18683E-01  0.24083E+07  0.29390E+09  0.46403E+07  0.16026      0.38371E-01  0.34156E-08  0.59491E-01  0.59491E-01  0.16005E+42  0.13161E+43  0.74997E-02  0.74942E-03
